MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.000|+0.000|+0.001|+0.001|+0.000|-0.001|-0.001|+0.000|-0.003|-0.000|-0.004|-0.001|+1.302|+1.384|+0.000|+0.003|-0.000|+1.306|+1.384|
002:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.004|+0.000|+0.000|-0.003|+0.000|+0.001|+0.000|+1.301|+1.384|+0.000|+0.000|-0.000|+1.302|+1.384|
003:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.002|-0.001|+0.000|+0.000|+0.001|+0.002|-0.001|+1.305|+1.384|+0.000|-0.003|-0.000|+1.302|+1.384|
004:+0.001|+0.000|+0.000|+0.003|+0.002|+0.000|-0.000|-0.000|+0.000|+0.001|-0.001|+0.001|-0.000|+1.307|+1.383|+0.000|-0.003|+0.001|+1.304|+1.383|
005:+0.001|+0.000|+0.000|+0.002|+0.003|-0.000|-0.007|+0.001|+0.000|-0.001|+0.000|-0.008|+0.001|+1.307|+1.383|+0.000|-0.002|-0.000|+1.306|+1.383|
006:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|-0.002|+0.000|+0.011|+0.001|+0.010|-0.002|+1.300|+1.384|+0.000|-0.003|-0.000|+1.297|+1.384|
007:+0.001|+0.000|+0.000|+0.003|+0.003|+0.000|+0.004|+0.001|+0.000|-0.003|-0.000|+0.001|+0.001|+1.299|+1.382|+0.000|+0.008|+0.000|+1.307|+1.382|
008:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|+0.000|+0.000|+0.002|+0.000|-0.002|+0.000|+1.303|+1.384|+0.000|+0.005|+0.000|+1.308|+1.384|
009:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.003|+0.000|+0.000|-0.003|-0.000|-0.000|+0.000|+1.298|+1.384|+0.000|+0.007|+0.000|+1.305|+1.384|
010:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.006|-0.000|+0.000|-0.005|+0.000|+0.001|-0.000|+1.301|+1.384|+0.000|+0.004|+0.000|+1.305|+1.384|
011:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.011|+0.001|+0.000|+0.006|-0.000|-0.005|+0.001|+1.307|+1.384|+0.000|-0.001|+0.000|+1.306|+1.384|
012:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|+0.010|-0.001|+0.000|-0.009|-0.001|+0.002|-0.001|+1.296|+1.385|+0.000|+0.006|-0.000|+1.302|+1.385|
013:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|-0.006|-0.000|+0.000|+0.002|+0.001|-0.006|-0.000|+1.306|+1.384|+0.000|-0.003|-0.001|+1.304|+1.384|
014:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|-0.001|+0.000|+0.020|+0.000|+0.016|-0.001|+1.300|+1.384|+0.000|-0.001|+0.000|+1.298|+1.384|
015:+0.000|+0.000|+0.000|+0.003|+0.002|-0.000|+0.009|+0.001|+0.000|-0.021|-0.001|-0.010|+0.001|+1.296|+1.383|+0.000|+0.018|+0.000|+1.314|+1.383|
016:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.003|-0.000|+0.000|+0.000|+0.000|-0.003|-0.000|+1.306|+1.384|+0.000|-0.002|-0.000|+1.303|+1.384|
017:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.002|-0.001|+0.000|+0.009|-0.000|+0.007|-0.001|+1.303|+1.384|+0.000|-0.002|-0.000|+1.301|+1.384|
018:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.003|+0.001|+0.000|-0.004|+0.001|-0.001|+0.001|+1.301|+1.383|+0.000|+0.007|-0.000|+1.308|+1.383|
019:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|-0.001|+0.001|+0.000|-0.003|-0.000|-0.003|+0.001|+1.304|+1.384|+0.000|+0.003|+0.000|+1.307|+1.384|
020:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|+0.002|-0.001|+0.000|+0.001|-0.000|+0.004|-0.001|+1.303|+1.385|+0.000|+0.000|-0.000|+1.304|+1.385|
021:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.003|+0.001|+0.000|+0.002|+0.001|-0.002|+0.001|+1.306|+1.384|+0.000|+0.002|-0.000|+1.308|+1.384|
022:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|-0.007|+0.000|+0.000|+0.007|-0.000|+0.001|+0.000|+1.302|+1.384|+0.000|+0.004|+0.000|+1.306|+1.384|
023:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|+0.011|-0.001|+0.000|-0.014|+0.000|-0.004|-0.001|+1.296|+1.385|+0.000|+0.011|-0.000|+1.307|+1.385|
024:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.004|+0.001|+0.000|-0.002|-0.000|-0.006|+0.001|+1.306|+1.384|+0.000|-0.003|+0.000|+1.303|+1.384|
025:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|-0.001|-0.083|+0.000|+0.090|+0.082|+0.007|-0.083|+1.302|+1.384|+0.000|-0.005|+0.000|+1.297|+1.384|
026:+0.000|+0.000|+0.000|+0.084|+0.002|-0.000|+0.002|-0.070|+0.000|-0.085|-0.084|+0.001|-0.070|+1.301|+1.302|+0.000|+0.085|+0.082|+1.303|+1.302|
027:+0.083|+0.000|+0.000|+0.071|+0.072|-0.000|+0.002|+0.004|+0.000|-0.000|+0.000|+0.002|+0.004|+1.303|+1.232|+0.000|+0.000|-0.002|+1.304|+1.232|
028:+0.081|+0.000|+0.000|+0.069|+0.070|-0.000|+0.002|-0.004|+0.000|+0.000|+0.007|-0.005|-0.004|+1.305|+1.236|+0.000|-0.000|-0.001|+1.306|+1.236|
029:+0.079|+0.000|+0.000|+0.075|+0.070|-0.000|-0.005|+0.068|+0.000|-0.083|-0.090|+0.001|+0.068|+1.307|+1.232|+0.000|-0.000|+0.005|+1.301|+1.232|
030:+0.084|+0.000|+0.000|+0.002|+0.086|+0.000|-0.002|+0.083|+0.000|+0.090|+0.084|+0.003|+0.083|+1.302|+1.300|+0.000|-0.083|-0.084|+1.303|+1.300|
031:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.002|+0.000|+0.000|-0.013|-0.000|-0.011|+0.000|+1.300|+1.383|+0.000|+0.006|+0.000|+1.306|+1.383|
032:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.002|+0.001|+0.000|+0.009|+0.000|+0.007|+0.001|+1.302|+1.384|+0.000|-0.007|-0.000|+1.295|+1.384|
033:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.004|-0.076|+0.000|+0.080|+0.076|+0.008|-0.076|+1.300|+1.385|+0.000|+0.002|+0.000|+1.302|+1.385|
034:+0.000|+0.000|+0.000|+0.077|+0.001|-0.000|+0.000|-0.073|+0.000|-0.082|-0.078|-0.003|-0.073|+1.304|+1.308|+0.000|+0.082|+0.076|+1.310|+1.308|
035:+0.082|+0.000|+0.000|+0.069|+0.071|+0.000|-0.001|-0.005|+0.000|-0.000|+0.003|-0.004|-0.005|+1.304|+1.236|+0.000|+0.000|-0.003|+1.307|+1.236|
036:+0.083|+0.000|+0.000|+0.072|+0.072|-0.000|-0.002|-0.000|+0.000|-0.000|-0.002|+0.000|-0.000|+1.303|+1.231|+0.000|+0.000|-0.000|+1.303|+1.231|
037:+0.085|+0.000|+0.000|+0.071|+0.073|-0.000|-0.003|+0.067|+0.000|-0.079|-0.085|+0.003|+0.067|+1.301|+1.230|+0.000|+0.000|-0.002|+1.303|+1.230|
038:+0.087|+0.000|+0.000|+0.002|+0.088|+0.000|+0.003|+0.086|+0.000|+0.074|+0.086|-0.009|+0.086|+1.299|+1.297|+0.000|-0.079|-0.087|+1.306|+1.297|
039:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|+0.000|+0.000|+0.011|+0.000|+0.007|+0.000|+1.302|+1.384|+0.000|-0.005|-0.000|+1.297|+1.384|
