MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+1.149|+1.149|+0.002|+0.000|-0.001|+0.000|-0.002|+0.005|+0.000|+0.000|+0.002|+1.154|+0.000|+0.005|-0.007|-0.000|+0.000|+1.152|
002:+0.000|+0.001|+1.153|+1.153|+0.001|+0.000|+0.006|+0.000|-0.015|-0.002|+0.000|+0.000|-0.011|+1.153|+0.000|+0.003|-0.002|-0.000|+0.000|+1.155|
003:+0.000|+0.003|+1.158|+1.158|+0.003|-0.000|-0.014|-0.000|-0.006|+0.021|+0.000|+0.000|+0.000|+1.159|+0.000|-0.012|-0.003|+0.000|+0.000|+1.143|
004:+0.000|+0.002|+1.164|+1.164|+0.002|+0.000|+0.015|-0.000|+0.011|-0.022|-0.001|+0.000|+0.004|+1.145|+0.000|-0.018|+0.017|+0.000|+0.000|+1.144|
005:+0.000|+0.001|+1.157|+1.157|+0.001|+0.000|-0.012|+0.000|+0.001|+0.003|+0.000|+0.000|-0.007|+1.160|-0.000|-0.008|-0.005|-0.000|+0.000|+1.148|
006:+0.000|+0.002|+1.149|+1.149|+0.002|-0.000|+0.001|+0.000|+0.002|+0.007|+0.000|+0.000|+0.010|+1.148|+0.000|-0.006|-0.001|+0.000|+0.000|+1.140|
007:+0.000|+0.002|+1.156|+1.157|+0.002|-0.000|+0.015|-0.000|-0.010|-0.010|+0.000|+0.000|-0.005|+1.149|+0.000|-0.005|+0.005|+0.000|+0.000|+1.150|
008:+0.000|+0.001|+1.161|+1.161|+0.001|-0.000|-0.011|+0.000|+0.019|-0.002|-0.000|+0.000|+0.006|+1.164|+0.000|-0.015|-0.004|+0.000|+0.000|+1.145|
009:+0.001|+0.002|+1.149|+1.149|+0.002|-0.000|+0.003|-0.000|+0.009|-0.004|-0.000|+0.000|+0.008|+1.153|+0.000|+0.004|-0.006|-0.000|+0.000|+1.151|
010:+0.001|+0.002|+1.148|+1.148|+0.002|-0.000|-0.004|+0.000|-0.016|+0.008|-0.000|+0.000|-0.012|+1.156|-0.000|+0.014|-0.010|-0.001|+0.000|+1.159|
011:+0.001|+0.003|+1.152|+1.151|+0.003|-0.000|-0.000|+0.000|+0.001|+0.002|+0.001|+0.000|+0.002|+1.151|-0.000|-0.002|-0.002|-0.001|+0.000|+1.148|
012:+0.000|+0.002|+1.153|+1.153|+0.002|+0.000|-0.005|-0.000|-0.010|+0.007|-0.001|+0.000|-0.008|+1.151|+0.000|-0.001|-0.000|+0.000|+0.000|+1.150|
013:+0.001|+0.001|+1.155|+1.154|+0.001|+0.000|+0.006|+0.000|+0.003|+0.003|+0.000|+0.000|+0.011|+1.146|-0.000|-0.012|+0.007|-0.000|+0.000|+1.142|
014:+0.001|+0.002|+1.164|+1.164|+0.002|-0.000|-0.000|-0.000|+0.011|-0.011|+0.000|+0.000|-0.001|+1.152|+0.000|-0.009|+0.010|-0.000|+0.000|+1.153|
015:+0.000|+0.001|+1.152|+1.152|+0.001|-0.000|+0.004|+0.000|-0.002|-0.003|+0.001|+0.000|-0.001|+1.152|-0.000|+0.002|-0.002|-0.000|+0.000|+1.152|
016:+0.001|+0.001|+1.153|+1.153|+0.001|+0.000|-0.011|+0.000|+0.000|+0.008|-0.001|+0.000|-0.002|+1.156|+0.000|-0.000|-0.004|+0.001|+0.000|+1.151|
017:+0.001|+0.001|+1.150|+1.150|+0.001|+0.000|+0.000|-0.000|-0.002|-0.004|+0.001|+0.000|-0.006|+1.145|+0.000|+0.000|+0.004|-0.000|+0.000|+1.149|
018:+0.000|+0.002|+1.147|+1.148|+0.002|-0.000|+0.003|+0.000|-0.001|+0.011|-0.000|+0.000|+0.013|+1.145|+0.000|-0.002|+0.001|+0.000|+0.000|+1.143|
019:+0.000|+0.001|+1.161|+1.161|+0.001|-0.000|+0.001|-0.000|-0.013|+0.000|-0.001|+0.000|-0.012|+1.148|+0.000|-0.003|+0.012|+0.000|+0.000|+1.156|
020:+0.001|+0.002|+1.163|+1.163|+0.002|+0.000|+0.013|+0.000|+0.018|-0.022|+0.000|+0.000|+0.008|+1.148|-0.000|-0.017|+0.012|-0.000|+0.000|+1.145|
021:+0.000|+0.002|+1.153|+1.153|+0.002|+0.000|-0.010|+0.000|+0.003|+0.005|-0.001|+0.000|-0.001|+1.161|+0.000|+0.001|-0.010|-0.000|+0.000|+1.153|
022:+0.001|+0.001|+1.148|+1.147|+0.001|-0.000|+0.002|-0.000|+0.002|-0.000|+0.000|+0.000|+0.004|+1.151|+0.000|+0.004|-0.004|-0.001|+0.000|+1.151|
023:+0.000|+0.002|+1.150|+1.150|+0.002|+0.000|+0.003|+0.000|-0.008|-0.005|-0.000|+0.000|-0.010|+1.153|-0.000|+0.006|-0.005|-0.000|+0.000|+1.155|
024:+0.000|+0.001|+1.148|+1.148|+0.001|+0.000|+0.000|+0.000|+0.000|+0.002|+0.000|+0.000|+0.002|+1.156|+0.000|-0.002|-0.010|-0.000|+0.000|+1.145|
025:+0.000|+0.002|+1.151|+1.151|+0.002|-0.000|-0.003|+0.115|-0.000|+0.237|-0.000|+0.347|+0.001|+1.157|+0.000|-0.002|-0.008|+0.000|+0.000|+1.147|
026:+0.001|+0.003|+1.039|+1.039|+0.003|+0.000|+0.229|-0.006|+0.013|-0.228|+0.000|-0.007|+0.015|+1.154|+0.115|-0.002|+0.228|-0.000|+0.347|+1.148|
027:+0.000|+0.002|+1.045|+1.045|+0.002|-0.000|+0.001|-0.001|-0.004|-0.000|+0.000|+0.007|-0.012|+1.384|+0.109|+0.011|+0.000|-0.000|+0.341|+1.163|
028:+0.000|+0.002|+1.038|+1.038|+0.002|+0.000|-0.000|+0.006|+0.224|+0.000|-0.001|-0.003|+0.234|+1.384|+0.108|+0.007|-0.000|+0.000|+0.348|+1.151|
029:+0.001|+0.001|+1.041|+1.040|+0.001|-0.000|-0.000|+0.238|-0.231|+0.000|+0.000|+0.006|-0.001|+1.384|+0.114|+0.231|+0.000|-0.000|+0.345|+1.385|
030:+0.000|+0.002|+1.034|+1.034|+0.002|+0.001|+0.001|-0.005|-0.000|-0.000|+0.000|-0.005|+0.001|+1.384|+0.352|+0.000|+0.000|+0.000|+0.352|+1.384|
031:+0.000|+0.001|+1.039|+1.039|+0.001|+0.001|-0.002|-0.001|+0.000|+0.000|-0.000|-0.000|-0.001|+1.385|+0.347|-0.000|+0.000|+0.000|+0.347|+1.385|
032:+0.000|+0.002|+1.039|+1.039|+0.002|-0.000|+0.001|+0.003|+0.000|+0.000|+0.000|+0.002|+0.001|+1.383|+0.347|+0.000|+0.000|-0.000|+0.347|+1.384|
033:+0.001|+0.001|+1.036|+1.036|+0.001|-0.000|+0.001|-0.004|-0.000|-0.000|+0.000|-0.004|-0.000|+1.384|+0.349|+0.000|+0.000|-0.000|+0.350|+1.385|
034:+0.000|+0.001|+1.040|+1.040|+0.001|+0.000|-0.002|+0.006|+0.000|-0.000|-0.000|+0.006|-0.002|+1.385|+0.346|-0.000|+0.000|+0.000|+0.345|+1.384|
035:+0.000|+0.003|+1.034|+1.034|+0.003|-0.000|+0.001|-0.007|+0.000|+0.000|-0.000|-0.007|+0.001|+1.382|+0.351|+0.000|+0.000|+0.000|+0.351|+1.383|
036:+0.000|+0.002|+1.041|+1.042|+0.002|-0.000|-0.000|+0.004|+0.000|-0.001|-0.001|+0.003|+0.001|+1.384|+0.344|+0.000|+0.000|+0.000|+0.344|+1.384|
037:+0.001|+0.002|+1.038|+1.037|+0.001|-0.000|+0.001|-0.005|-0.000|+0.000|+0.001|-0.005|-0.001|+1.383|+0.348|+0.000|-0.000|-0.001|+0.348|+1.385|
038:+0.000|+0.002|+1.042|+1.043|+0.002|+0.001|-0.001|+0.001|-0.000|+0.000|-0.001|+0.001|+0.000|+1.384|+0.343|-0.000|+0.000|+0.001|+0.343|+1.383|
039:+0.001|+0.002|+1.041|+1.041|+0.002|+0.000|+0.000|+0.002|-0.000|-0.000|+0.000|+0.001|+0.000|+1.384|+0.344|-0.000|+0.000|-0.000|+0.344|+1.384|
