MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.210|+0.210|+0.000|+0.000|-0.013|-0.011|+0.000|+0.011|-0.000|-0.013|+0.000|+0.693|+0.483|-0.000|-0.012|+0.000|+0.471|+0.693|
002:+0.000|+0.000|+0.221|+0.221|+0.000|+0.000|-0.000|+0.007|-0.000|-0.001|+0.000|+0.007|-0.000|+0.680|+0.472|+0.000|-0.001|-0.000|+0.458|+0.693|
003:+0.000|+0.000|+0.214|+0.214|+0.000|-0.000|+0.001|-0.002|+0.000|+0.001|-0.000|+0.001|+0.000|+0.680|+0.479|-0.000|-0.002|+0.000|+0.464|+0.693|
004:+0.000|+0.000|+0.216|+0.216|+0.000|-0.000|-0.002|-0.005|-0.011|+0.002|+0.000|-0.005|-0.011|+0.681|+0.477|+0.000|-0.001|-0.000|+0.465|+0.693|
005:+0.000|+0.000|+0.221|+0.221|+0.000|-0.000|+0.002|-0.003|+0.011|-0.026|+0.000|-0.015|-0.002|+0.679|+0.472|-0.011|+0.001|-0.000|+0.460|+0.682|
006:+0.000|+0.000|+0.212|+0.212|+0.000|+0.000|-0.026|-0.005|-0.000|+0.029|+0.000|-0.003|+0.001|+0.681|+0.468|-0.000|-0.025|+0.000|+0.445|+0.680|
007:+0.000|+0.000|+0.218|+0.218|+0.000|-0.000|+0.009|+0.010|+0.002|-0.008|-0.000|+0.012|+0.001|+0.655|+0.463|-0.000|+0.004|+0.000|+0.441|+0.680|
008:+0.000|+0.000|+0.207|+0.207|+0.000|+0.000|-0.005|-0.017|+0.001|+0.006|+0.000|-0.014|-0.002|+0.664|+0.473|+0.001|-0.004|+0.000|+0.453|+0.681|
009:+0.000|+0.000|+0.221|+0.221|+0.000|-0.000|-0.002|+0.019|-0.026|-0.001|-0.000|+0.015|-0.023|+0.659|+0.456|+0.002|+0.001|+0.000|+0.440|+0.680|
010:+0.000|+0.000|+0.204|+0.204|+0.000|-0.000|+0.003|-0.022|+0.023|-0.016|+0.000|-0.018|+0.005|+0.658|+0.475|-0.023|+0.001|-0.000|+0.454|+0.657|
011:+0.000|+0.000|+0.209|+0.209|+0.000|+0.000|-0.021|-0.000|-0.005|+0.021|-0.000|+0.001|-0.005|+0.661|+0.453|-0.001|-0.016|+0.000|+0.436|+0.661|
012:+0.000|+0.000|+0.208|+0.209|+0.000|-0.000|+0.002|-0.012|+0.005|-0.007|-0.000|-0.016|+0.004|+0.640|+0.453|-0.006|+0.005|-0.000|+0.437|+0.656|
013:+0.000|+0.000|+0.219|+0.219|+0.000|-0.000|-0.005|+0.014|+0.003|+0.007|+0.000|+0.018|+0.000|+0.642|+0.442|-0.000|-0.002|-0.000|+0.421|+0.660|
014:+0.000|+0.000|+0.203|+0.203|+0.000|+0.000|+0.004|-0.004|-0.026|+0.000|-0.000|-0.006|-0.019|+0.637|+0.455|+0.002|+0.005|+0.000|+0.439|+0.660|
015:+0.000|+0.000|+0.213|+0.213|+0.000|-0.000|+0.002|-0.008|+0.027|-0.024|+0.000|-0.004|-0.000|+0.641|+0.451|-0.023|+0.005|-0.000|+0.433|+0.641|
016:+0.000|+0.000|+0.194|+0.195|+0.000|-0.000|-0.014|-0.006|-0.011|+0.020|-0.000|-0.010|-0.002|+0.643|+0.442|+0.003|-0.019|+0.000|+0.429|+0.640|
017:+0.000|+0.000|+0.210|+0.210|+0.000|+0.000|-0.006|+0.005|+0.009|+0.001|+0.000|+0.006|+0.003|+0.628|+0.436|-0.008|+0.001|-0.000|+0.419|+0.638|
018:+0.000|+0.000|+0.199|+0.199|+0.000|+0.000|+0.012|+0.004|-0.001|-0.009|-0.000|+0.008|-0.001|+0.622|+0.441|+0.001|+0.002|+0.000|+0.425|+0.641|
019:+0.000|+0.000|+0.195|+0.195|+0.000|+0.000|-0.017|+0.003|-0.021|+0.017|+0.000|+0.001|-0.019|+0.635|+0.445|-0.000|-0.006|-0.000|+0.433|+0.640|
020:+0.000|+0.000|+0.194|+0.194|+0.000|+0.000|+0.009|-0.027|+0.018|-0.022|+0.000|-0.024|+0.002|+0.618|+0.448|-0.021|+0.010|+0.000|+0.434|+0.621|
021:+0.000|+0.000|+0.206|+0.206|+0.000|+0.000|-0.011|+0.002|+0.003|+0.007|-0.000|+0.004|-0.003|+0.627|+0.420|-0.004|-0.012|+0.000|+0.409|+0.622|
022:+0.000|+0.001|+0.199|+0.199|+0.000|-0.000|+0.004|+0.013|+0.000|+0.003|-0.000|+0.014|+0.007|+0.616|+0.422|-0.001|-0.004|+0.000|+0.414|+0.620|
023:+0.000|+0.000|+0.192|+0.192|+0.000|-0.000|-0.009|-0.003|+0.001|+0.004|-0.000|-0.007|+0.001|+0.621|+0.436|-0.001|-0.001|+0.000|+0.428|+0.627|
024:+0.000|+0.000|+0.195|+0.195|+0.000|+0.000|+0.010|-0.004|-0.007|-0.011|-0.000|-0.003|-0.009|+0.612|+0.433|+0.000|+0.003|+0.000|+0.421|+0.627|
