MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|+0.000|+0.000|+0.016|-0.014|-0.000|+0.000|+0.002|+0.693|+0.000|-0.012|+0.000|+0.000|+0.000|+0.681|
002:+0.000|+0.000|+0.679|+0.679|+0.000|+0.000|-0.013|-0.000|-0.003|+0.014|-0.000|+0.000|-0.002|+0.693|+0.000|+0.004|-0.014|+0.000|+0.000|+0.683|
003:+0.000|+0.000|+0.680|+0.680|+0.000|-0.000|+0.002|+0.000|+0.001|-0.001|+0.000|+0.000|+0.001|+0.680|-0.000|+0.001|-0.000|+0.000|+0.000|+0.681|
004:+0.000|+0.000|+0.680|+0.680|+0.000|+0.000|-0.002|+0.000|+0.002|+0.000|-0.000|+0.000|+0.000|+0.681|+0.000|+0.002|-0.001|+0.000|+0.000|+0.682|
005:+0.000|+0.000|+0.678|+0.678|+0.000|+0.000|+0.003|+0.000|-0.028|+0.001|+0.000|+0.000|-0.023|+0.679|+0.000|+0.004|-0.001|+0.000|+0.000|+0.682|
006:+0.000|+0.000|+0.682|+0.682|+0.000|+0.000|-0.003|+0.000|+0.022|-0.019|-0.000|+0.000|+0.001|+0.682|+0.000|-0.023|+0.000|+0.000|+0.000|+0.659|
007:+0.000|+0.000|+0.661|+0.661|+0.000|+0.000|-0.021|+0.000|+0.003|+0.016|-0.000|+0.000|-0.001|+0.679|+0.000|-0.001|-0.019|-0.000|+0.000|+0.660|
008:+0.000|+0.000|+0.656|+0.656|+0.000|+0.000|-0.000|-0.000|-0.004|+0.001|+0.000|+0.000|-0.003|+0.658|+0.000|+0.002|-0.002|-0.000|+0.000|+0.658|
009:+0.000|+0.000|+0.657|+0.657|+0.000|+0.000|-0.001|+0.000|-0.002|+0.006|-0.000|+0.000|+0.003|+0.658|-0.000|-0.001|-0.001|+0.000|+0.000|+0.656|
010:+0.000|+0.000|+0.662|+0.662|+0.000|-0.000|-0.004|-0.000|-0.015|+0.002|+0.000|+0.000|-0.017|+0.657|+0.000|-0.003|+0.005|-0.000|+0.000|+0.659|
011:+0.000|+0.000|+0.659|+0.660|+0.000|+0.000|+0.008|+0.000|+0.022|-0.027|-0.000|+0.000|+0.003|+0.653|-0.000|-0.018|+0.007|+0.000|+0.000|+0.641|
