MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.005|+0.001|+0.000|-0.006|-0.000|-0.001|+0.001|+1.274|+1.383|+0.000|+0.000|+0.000|+1.274|+1.383|
002:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.006|-0.000|+0.000|+0.007|-0.000|+0.001|-0.000|+1.279|+1.384|+0.000|-0.006|-0.000|+1.274|+1.384|
003:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.002|+0.002|+0.000|+0.006|+0.000|+0.005|+0.002|+1.273|+1.383|+0.000|+0.001|-0.000|+1.274|+1.383|
004:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|-0.000|-0.001|+0.000|+0.004|-0.000|+0.004|-0.001|+1.272|+1.385|+0.000|+0.008|+0.000|+1.279|+1.385|
005:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.009|-0.001|+0.000|-0.014|+0.000|-0.005|-0.001|+1.271|+1.384|+0.000|+0.011|-0.000|+1.283|+1.384|
006:+0.001|+0.000|+0.000|+0.003|+0.003|+0.000|+0.000|+0.002|+0.000|+0.000|+0.000|+0.001|+0.002|+1.280|+1.383|+0.000|-0.003|-0.000|+1.277|+1.383|
007:+0.001|+0.000|+0.000|+0.001|+0.001|-0.000|+0.002|-0.001|+0.000|-0.011|-0.000|-0.008|-0.001|+1.281|+1.385|+0.000|-0.003|-0.000|+1.278|+1.385|
008:+0.001|+0.000|+0.000|+0.002|+0.003|-0.000|-0.005|+0.001|+0.000|+0.007|+0.000|+0.001|+0.001|+1.283|+1.383|+0.000|-0.013|-0.000|+1.270|+1.383|
009:+0.001|+0.000|+0.000|+0.001|+0.001|+0.000|-0.001|-0.000|+0.000|+0.001|+0.000|-0.001|-0.000|+1.278|+1.384|+0.000|-0.007|-0.000|+1.271|+1.384|
010:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.002|-0.000|+0.000|+0.002|+0.000|+0.000|-0.000|+1.277|+1.384|+0.000|-0.006|+0.000|+1.271|+1.384|
011:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.002|-0.001|+0.000|+0.004|-0.000|+0.006|-0.001|+1.275|+1.384|+0.000|-0.004|+0.000|+1.271|+1.384|
012:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.010|+0.000|+0.000|+0.001|-0.000|-0.009|+0.000|+1.277|+1.383|+0.000|+0.000|-0.000|+1.277|+1.383|
013:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.008|+0.000|+0.000|-0.003|+0.001|+0.004|+0.000|+1.267|+1.383|+0.000|+0.002|-0.000|+1.269|+1.383|
014:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.004|+0.001|+0.000|-0.004|-0.000|+0.001|+0.001|+1.275|+1.384|+0.000|-0.002|+0.000|+1.273|+1.384|
015:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|-0.005|+0.000|+0.000|+0.008|+0.000|+0.003|+0.000|+1.279|+1.384|+0.000|-0.005|-0.000|+1.274|+1.384|
016:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|-0.001|-0.001|+0.000|-0.004|-0.000|-0.005|-0.001|+1.274|+1.384|+0.000|+0.003|+0.000|+1.277|+1.384|
