MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+0.002|+0.002|+0.002|+0.000|-0.001|+0.000|-0.001|+0.007|-0.000|+0.005|-0.001|+1.299|+1.383|+0.001|-0.001|+0.000|+1.298|+1.384|
002:+0.001|+0.002|+0.003|+0.002|+0.002|+0.001|-0.001|-0.001|+0.000|-0.002|+0.001|-0.005|+0.001|+1.298|+1.384|-0.000|+0.006|-0.000|+1.303|+1.383|
003:+0.000|+0.001|+0.003|+0.003|+0.001|+0.001|-0.001|+0.001|-0.000|+0.009|-0.001|+0.010|-0.000|+1.297|+1.383|-0.000|+0.004|+0.000|+1.298|+1.384|
004:+0.000|+0.002|+0.002|+0.002|+0.002|+0.001|-0.000|-0.001|+0.000|-0.007|+0.000|-0.008|+0.000|+1.296|+1.384|-0.000|+0.013|-0.000|+1.308|+1.384|
005:+0.000|+0.001|+0.001|+0.002|+0.001|-0.001|+0.009|+0.000|-0.000|-0.018|-0.000|-0.008|-0.000|+1.296|+1.383|+0.000|+0.005|+0.000|+1.300|+1.384|
006:+0.000|+0.002|+0.002|+0.002|+0.002|-0.001|-0.009|-0.001|-0.000|+0.016|-0.000|+0.006|-0.000|+1.304|+1.384|-0.000|-0.013|+0.000|+1.292|+1.384|
007:+0.000|+0.002|+0.002|+0.003|+0.002|-0.000|+0.003|+0.001|+0.000|-0.004|-0.000|-0.001|+0.000|+1.296|+1.383|-0.000|+0.003|+0.000|+1.299|+1.384|
008:+0.000|+0.001|+0.002|+0.001|+0.002|+0.001|+0.000|-0.002|+0.000|+0.000|-0.001|-0.000|+0.000|+1.299|+1.384|+0.000|-0.001|+0.000|+1.298|+1.384|
009:+0.001|+0.001|+0.003|+0.002|+0.002|+0.000|-0.006|+0.002|-0.000|+0.008|+0.001|+0.004|+0.000|+1.299|+1.383|+0.000|-0.000|-0.001|+1.298|+1.384|
010:+0.000|+0.002|+0.001|+0.002|+0.002|-0.000|+0.006|+0.000|-0.000|-0.007|+0.000|-0.002|-0.000|+1.294|+1.384|+0.000|+0.008|+0.000|+1.302|+1.384|
011:+0.000|+0.001|+0.002|+0.001|+0.002|+0.001|-0.002|-0.000|-0.000|+0.000|+0.000|-0.002|+0.000|+1.299|+1.385|-0.000|+0.001|+0.000|+1.299|+1.384|
012:+0.000|+0.002|+0.002|+0.001|+0.002|+0.001|+0.003|-0.000|+0.000|+0.005|+0.000|+0.008|-0.002|+1.297|+1.384|-0.000|+0.001|+0.000|+1.297|+1.384|
013:+0.000|+0.002|+0.002|+0.002|+0.003|+0.002|+0.001|-0.001|-0.000|-0.006|-0.001|-0.004|+0.001|+1.301|+1.384|+0.000|+0.006|+0.001|+1.306|+1.382|
014:+0.001|+0.002|+0.002|+0.003|+0.002|-0.000|-0.001|+0.001|+0.000|-0.007|+0.000|-0.008|-0.000|+1.301|+1.383|-0.000|+0.000|-0.000|+1.302|+1.384|
015:+0.000|+0.001|+0.001|+0.001|+0.002|+0.001|+0.000|-0.001|-0.000|-0.000|-0.000|+0.001|+0.000|+1.300|+1.384|+0.000|-0.006|+0.000|+1.294|+1.383|
016:+0.001|+0.002|+0.002|+0.002|+0.002|-0.001|-0.003|+0.000|-0.000|+0.011|-0.000|+0.008|-0.001|+1.301|+1.383|-0.000|-0.006|-0.000|+1.294|+1.384|
017:+0.001|+0.002|+0.002|+0.002|+0.002|-0.000|+0.010|+0.001|+0.001|-0.016|+0.001|-0.007|+0.001|+1.297|+1.384|-0.000|+0.005|-0.000|+1.303|+1.383|
018:+0.000|+0.002|+0.002|+0.002|+0.002|+0.001|-0.005|-0.001|+0.000|+0.014|-0.001|+0.009|+0.000|+1.307|+1.384|+0.000|-0.012|+0.000|+1.295|+1.383|
019:+0.000|+0.001|+0.002|+0.002|+0.002|+0.000|-0.006|+0.000|-0.001|+0.005|-0.000|-0.000|-0.000|+1.302|+1.383|+0.000|+0.003|-0.000|+1.305|+1.384|
020:+0.001|+0.002|+0.002|+0.002|+0.002|-0.000|+0.003|+0.000|+0.000|-0.005|+0.000|-0.002|+0.000|+1.296|+1.384|-0.000|+0.008|-0.000|+1.304|+1.384|
021:+0.001|+0.001|+0.001|+0.002|+0.001|-0.001|+0.003|-0.000|+0.000|-0.008|-0.000|-0.005|-0.000|+1.300|+1.384|-0.000|+0.002|-0.000|+1.302|+1.384|
022:+0.001|+0.002|+0.002|+0.002|+0.002|-0.001|-0.004|+0.001|-0.000|+0.008|-0.000|+0.003|+0.000|+1.302|+1.384|+0.000|-0.006|-0.000|+1.297|+1.384|
023:+0.001|+0.002|+0.002|+0.001|+0.001|-0.000|+0.003|+0.000|+0.000|-0.000|+0.000|+0.003|-0.000|+1.298|+1.385|-0.000|+0.002|-0.000|+1.301|+1.384|
024:+0.000|+0.002|+0.002|+0.001|+0.002|-0.001|-0.005|-0.001|+0.000|+0.005|+0.000|-0.000|-0.001|+1.301|+1.385|-0.000|+0.002|+0.000|+1.304|+1.384|
025:+0.000|+0.002|+0.002|+0.002|+0.002|+0.001|+0.007|-0.084|-0.000|+0.073|+0.000|-0.003|-0.000|+1.296|+1.384|+0.000|+0.008|+0.000|+1.304|+1.383|
026:+0.000|+0.002|+0.084|+0.085|+0.002|-0.001|+0.081|-0.005|+0.000|-0.080|-0.000|-0.005|+0.001|+1.303|+1.300|-0.000|+0.080|+0.000|+1.301|+1.383|
027:+0.000|+0.001|+0.090|+0.090|+0.001|-0.000|-0.002|+0.006|-0.000|+0.000|-0.000|+0.005|-0.001|+1.385|+1.296|+0.000|-0.000|+0.000|+1.296|+1.385|
028:+0.000|+0.003|+0.085|+0.085|+0.003|+0.000|+0.002|+0.000|-0.000|+0.000|+0.000|+0.001|+0.001|+1.383|+1.301|+0.000|-0.000|-0.000|+1.301|+1.383|
029:+0.000|+0.001|+0.084|+0.084|+0.002|+0.001|-0.001|+0.082|-0.000|+0.000|-0.000|+0.083|+0.000|+1.385|+1.302|-0.000|-0.000|+0.000|+1.302|+1.384|
030:+0.000|+0.002|+0.001|+0.002|+0.001|-0.001|-0.000|+0.000|-0.000|-0.000|+0.000|-0.001|+0.000|+1.384|+1.384|-0.000|-0.000|-0.000|+1.385|+1.384|
031:+0.000|+0.002|+0.002|+0.002|+0.001|-0.000|+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|-0.001|+1.384|+1.384|-0.000|-0.000|+0.000|+1.383|+1.385|
032:+0.000|+0.002|+0.002|+0.002|+0.002|+0.001|+0.000|+0.000|-0.000|-0.000|-0.000|+0.000|+0.001|+1.384|+1.384|-0.000|+0.000|+0.001|+1.384|+1.383|
033:+0.000|+0.001|+0.002|+0.001|+0.002|+0.001|-0.001|-0.000|+0.000|-0.000|-0.000|+0.001|+0.000|+1.384|+1.385|-0.000|-0.000|+0.000|+1.384|+1.384|
034:+0.000|+0.002|+0.001|+0.002|+0.002|-0.001|-0.000|-0.001|+0.000|+0.001|-0.001|-0.000|-0.000|+1.384|+1.384|+0.000|-0.000|+0.000|+1.385|+1.384|
035:+0.001|+0.002|+0.001|+0.002|+0.002|-0.001|+0.001|+0.001|-0.000|-0.000|+0.001|-0.001|+0.001|+1.383|+1.383|+0.000|+0.000|-0.001|+1.385|+1.384|
036:+0.000|+0.001|+0.002|+0.002|+0.001|+0.000|-0.001|+0.000|-0.000|+0.000|-0.000|+0.001|-0.001|+1.385|+1.384|-0.000|+0.000|+0.000|+1.384|+1.385|
