MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+1.094|+1.094|+0.002|-0.000|-0.007|+0.000|+0.012|+0.008|-0.000|+0.000|+0.013|+1.090|+0.000|-0.019|+0.002|-0.000|+0.000|+1.073|
002:+0.001|+0.002|+1.096|+1.095|+0.002|-0.000|+0.003|+0.000|+0.015|-0.016|+0.000|+0.000|+0.002|+1.083|+0.000|-0.007|+0.010|-0.000|+0.000|+1.086|
003:+0.001|+0.002|+1.082|+1.082|+0.002|+0.000|-0.001|+0.000|+0.001|+0.002|+0.000|+0.000|+0.002|+1.086|+0.000|+0.008|-0.006|-0.000|+0.000|+1.088|
004:+0.000|+0.001|+1.082|+1.082|+0.001|-0.000|+0.010|+0.000|-0.007|-0.008|+0.000|+0.000|-0.005|+1.085|+0.000|+0.009|-0.004|-0.000|+0.000|+1.090|
005:+0.000|+0.002|+1.085|+1.085|+0.002|+0.000|-0.004|+0.000|-0.007|+0.012|+0.000|+0.000|-0.000|+1.095|+0.000|+0.002|-0.013|+0.000|+0.000|+1.085|
006:+0.000|+0.001|+1.091|+1.091|+0.001|-0.000|-0.003|-0.000|-0.009|+0.004|-0.000|+0.000|-0.007|+1.091|+0.000|-0.005|-0.001|+0.000|+0.000|+1.085|
007:+0.000|+0.002|+1.093|+1.094|+0.002|+0.000|-0.004|+0.000|+0.012|-0.007|+0.000|+0.000|+0.001|+1.088|+0.000|-0.014|+0.004|+0.000|+0.000|+1.077|
008:+0.000|+0.003|+1.083|+1.084|+0.003|+0.000|-0.004|-0.000|-0.009|+0.012|-0.001|+0.000|-0.001|+1.084|+0.000|-0.003|-0.003|+0.001|+0.000|+1.078|
009:+0.000|+0.001|+1.090|+1.090|+0.001|+0.000|+0.003|+0.000|+0.011|-0.004|+0.000|+0.000|+0.010|+1.080|+0.000|-0.012|+0.009|+0.000|+0.000|+1.077|
010:+0.000|+0.001|+1.088|+1.088|+0.001|-0.000|-0.002|+0.000|+0.001|+0.003|+0.000|+0.000|+0.002|+1.083|+0.000|-0.000|+0.005|+0.000|+0.000|+1.087|
011:+0.000|+0.001|+1.089|+1.089|+0.001|+0.000|+0.001|-0.000|+0.003|-0.012|-0.000|+0.000|-0.008|+1.080|+0.000|+0.001|+0.008|+0.000|+0.000|+1.088|
012:+0.001|+0.002|+1.080|+1.080|+0.002|-0.000|+0.008|+0.000|-0.021|+0.011|+0.000|+0.000|-0.002|+1.082|+0.000|+0.004|-0.004|-0.000|+0.000|+1.081|
013:+0.000|+0.002|+1.098|+1.098|+0.002|-0.000|-0.011|-0.000|+0.011|+0.006|+0.000|+0.000|+0.005|+1.089|+0.000|-0.017|+0.007|-0.000|+0.000|+1.079|
014:+0.000|+0.002|+1.093|+1.093|+0.002|+0.000|+0.016|+0.000|+0.010|-0.021|+0.000|+0.000|+0.005|+1.078|+0.000|-0.007|+0.013|+0.000|+0.000|+1.084|
