MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.010|-0.000|+0.000|+0.007|+0.000|-0.004|+0.000|+0.693|+0.693|-0.000|-0.012|+0.000|+0.681|+0.693|
002:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.002|-0.000|-0.000|+0.002|-0.000|+0.000|-0.000|+0.683|+0.693|+0.000|-0.005|+0.000|+0.677|+0.693|
003:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.003|+0.000|-0.000|+0.006|+0.000|+0.003|-0.000|+0.680|+0.693|+0.000|-0.003|-0.000|+0.678|+0.693|
004:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.004|+0.000|-0.000|-0.006|-0.000|-0.002|+0.000|+0.678|+0.693|-0.000|+0.003|+0.000|+0.681|+0.693|
005:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.004|-0.000|-0.000|-0.001|+0.000|-0.004|-0.000|+0.681|+0.693|-0.000|-0.002|-0.000|+0.679|+0.693|
006:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.008|+0.000|-0.000|+0.007|-0.000|-0.002|-0.000|+0.678|+0.693|-0.000|-0.003|+0.000|+0.675|+0.693|
007:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.004|+0.000|+0.000|-0.006|+0.000|-0.001|+0.000|+0.669|+0.693|-0.000|+0.004|-0.000|+0.673|+0.693|
008:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.001|-0.001|+0.000|-0.003|+0.000|-0.003|-0.000|+0.674|+0.693|-0.000|-0.002|+0.000|+0.672|+0.693|
009:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.004|+0.001|-0.000|+0.005|-0.000|+0.001|+0.000|+0.675|+0.692|+0.000|-0.005|+0.000|+0.669|+0.693|
010:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|-0.000|+0.000|-0.005|-0.000|-0.004|+0.000|+0.670|+0.693|-0.000|-0.000|-0.000|+0.670|+0.693|
011:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.002|+0.000|-0.000|+0.005|+0.000|+0.004|-0.000|+0.671|+0.693|+0.000|-0.006|-0.000|+0.666|+0.693|
012:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.001|-0.000|-0.000|+0.000|-0.000|-0.001|+0.000|+0.669|+0.693|+0.000|-0.000|+0.000|+0.669|+0.693|
013:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.004|+0.000|+0.000|-0.005|-0.000|-0.001|-0.000|+0.668|+0.693|+0.000|+0.000|-0.000|+0.668|+0.693|
014:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.001|-0.000|+0.000|+0.001|+0.000|-0.000|+0.000|+0.671|+0.693|+0.000|-0.005|-0.000|+0.667|+0.693|
015:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|-0.000|+0.000|+0.000|-0.000|+0.002|+0.000|+0.670|+0.693|+0.000|-0.003|+0.000|+0.667|+0.693|
016:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.004|+0.001|-0.000|+0.002|+0.000|-0.002|-0.000|+0.672|+0.692|+0.000|-0.003|-0.000|+0.669|+0.693|
017:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|-0.000|-0.003|+0.000|-0.002|-0.000|+0.668|+0.693|-0.000|-0.000|+0.000|+0.667|+0.693|
018:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.003|-0.000|+0.000|+0.008|-0.000|+0.005|+0.000|+0.669|+0.693|-0.000|-0.004|+0.000|+0.665|+0.693|
019:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.001|-0.001|+0.000|-0.001|-0.000|-0.002|-0.000|+0.666|+0.693|-0.000|+0.004|-0.000|+0.670|+0.693|
020:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.005|+0.001|-0.000|-0.008|+0.001|-0.003|-0.000|+0.665|+0.692|+0.000|+0.003|-0.000|+0.668|+0.693|
021:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.002|-0.000|-0.000|+0.004|-0.000|+0.002|+0.000|+0.670|+0.693|+0.000|-0.005|+0.000|+0.665|+0.693|
022:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.002|-0.000|+0.000|-0.002|+0.000|-0.004|+0.000|+0.668|+0.693|-0.000|-0.001|+0.000|+0.667|+0.693|
023:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.001|+0.000|+0.000|+0.001|-0.000|+0.003|-0.000|+0.666|+0.693|-0.000|-0.003|+0.000|+0.663|+0.693|
024:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.003|-0.000|+0.000|+0.003|+0.000|+0.000|+0.000|+0.668|+0.693|+0.000|-0.002|-0.000|+0.665|+0.693|
025:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|-0.287|-0.000|-0.045|-0.000|-0.332|-0.000|+0.665|+0.693|+0.000|+0.001|+0.000|+0.666|+0.693|
026:+0.000|+0.000|+0.287|+0.287|+0.000|-0.000|-0.050|+0.009|-0.000|+0.045|+0.000|+0.003|-0.000|+0.665|+0.406|+0.000|-0.045|+0.000|+0.333|+0.693|
027:+0.000|+0.000|+0.279|+0.279|+0.000|+0.000|-0.003|-0.000|-0.000|+0.001|-0.000|-0.002|+0.000|+0.615|+0.414|-0.000|+0.000|+0.000|+0.336|+0.693|
028:+0.000|+0.000|+0.279|+0.279|+0.000|+0.000|+0.000|-0.002|-0.000|+0.003|+0.000|+0.001|-0.000|+0.612|+0.414|-0.000|+0.001|-0.000|+0.334|+0.693|
029:+0.000|+0.000|+0.281|+0.281|+0.000|-0.000|+0.004|+0.002|+0.000|-0.003|+0.000|+0.003|-0.000|+0.612|+0.412|-0.000|+0.005|+0.000|+0.335|+0.693|
030:+0.000|+0.000|+0.280|+0.279|+0.000|+0.000|-0.000|+0.051|-0.000|-0.045|+0.000|+0.006|-0.000|+0.616|+0.414|+0.000|+0.001|+0.000|+0.338|+0.693|
031:+0.000|+0.000|+0.229|+0.229|+0.000|+0.000|-0.038|+0.009|-0.000|+0.033|-0.000|+0.004|-0.000|+0.616|+0.465|-0.000|-0.043|+0.000|+0.344|+0.693|
032:+0.000|+0.000|+0.219|+0.219|+0.000|+0.000|+0.001|-0.003|+0.000|+0.004|-0.000|+0.002|+0.000|+0.578|+0.474|-0.000|-0.011|+0.000|+0.348|+0.693|
033:+0.000|+0.000|+0.221|+0.222|+0.000|-0.000|-0.002|-0.006|+0.000|+0.008|+0.000|+0.000|+0.000|+0.578|+0.472|+0.000|-0.007|-0.000|+0.350|+0.693|
034:+0.000|+0.000|+0.227|+0.227|+0.000|+0.000|+0.007|+0.005|-0.000|-0.020|-0.000|-0.007|-0.000|+0.577|+0.466|+0.000|+0.001|+0.000|+0.350|+0.693|
035:+0.000|+0.000|+0.223|+0.223|+0.000|-0.000|-0.011|+0.009|+0.000|+0.011|-0.000|+0.009|+0.000|+0.584|+0.470|+0.000|-0.019|-0.000|+0.343|+0.693|
036:+0.000|+0.000|+0.213|+0.213|+0.000|-0.000|-0.001|-0.003|-0.000|+0.001|+0.000|-0.003|-0.000|+0.573|+0.480|+0.000|-0.008|-0.000|+0.352|+0.693|
037:+0.000|+0.000|+0.216|+0.216|+0.000|-0.000|-0.014|-0.001|-0.000|+0.016|-0.000|+0.002|-0.000|+0.572|+0.477|+0.000|-0.007|+0.000|+0.349|+0.693|
038:+0.000|+0.000|+0.217|+0.217|+0.000|-0.000|+0.011|-0.003|+0.000|-0.015|+0.000|-0.008|-0.000|+0.558|+0.476|-0.000|+0.010|-0.000|+0.351|+0.693|
039:+0.000|+0.000|+0.220|+0.220|+0.000|+0.000|-0.007|+0.002|-0.000|+0.005|-0.000|+0.000|-0.000|+0.569|+0.473|-0.000|-0.006|+0.000|+0.344|+0.693|
