MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.001|+0.693|+0.693|+0.001|+0.000|+0.001|+0.000|+0.015|-0.015|-0.000|+0.000|+0.001|+0.692|+0.000|-0.014|-0.000|+0.000|+0.000|+0.678|
002:+0.000|+0.000|+0.678|+0.678|+0.000|+0.000|-0.014|+0.000|+0.001|+0.015|-0.000|+0.000|+0.002|+0.693|+0.000|+0.001|-0.015|+0.000|+0.000|+0.679|
003:+0.000|+0.000|+0.679|+0.679|+0.000|+0.000|+0.004|+0.000|-0.002|-0.003|+0.000|+0.000|-0.001|+0.679|+0.000|+0.002|+0.000|-0.000|+0.000|+0.681|
004:+0.000|+0.000|+0.680|+0.680|+0.000|+0.000|-0.002|+0.000|-0.003|+0.006|-0.000|+0.000|+0.001|+0.683|+0.000|-0.001|-0.003|+0.000|+0.000|+0.679|
005:+0.000|+0.000|+0.684|+0.684|+0.000|-0.000|-0.000|+0.000|-0.005|-0.004|-0.000|+0.000|-0.009|+0.681|+0.000|-0.004|+0.003|-0.000|+0.000|+0.680|
006:+0.000|+0.000|+0.679|+0.679|+0.000|+0.000|+0.003|+0.000|+0.008|-0.010|+0.000|+0.000|+0.001|+0.681|+0.000|-0.009|-0.002|-0.000|+0.000|+0.671|
007:+0.000|+0.000|+0.673|+0.673|+0.000|+0.000|-0.011|+0.000|+0.005|+0.009|-0.000|+0.000|+0.004|+0.684|+0.000|-0.001|-0.011|+0.000|+0.000|+0.672|
008:+0.000|+0.000|+0.671|+0.671|+0.000|+0.000|-0.004|+0.000|-0.006|+0.007|+0.000|+0.000|-0.003|+0.673|+0.000|+0.004|-0.002|-0.000|+0.000|+0.675|
009:+0.000|+0.000|+0.673|+0.673|+0.000|+0.000|+0.005|+0.000|+0.001|-0.005|+0.000|+0.000|+0.002|+0.668|+0.000|-0.001|+0.005|+0.000|+0.000|+0.672|
010:+0.000|+0.000|+0.674|+0.674|+0.000|+0.000|-0.002|+0.000|-0.006|-0.001|-0.000|+0.000|-0.009|+0.674|+0.000|-0.000|-0.000|+0.000|+0.000|+0.673|
011:+0.000|+0.000|+0.671|+0.671|+0.000|+0.000|+0.000|-0.000|+0.005|-0.002|+0.000|+0.000|+0.003|+0.672|+0.000|-0.006|-0.001|+0.000|+0.000|+0.665|
012:+0.000|+0.000|+0.669|+0.669|+0.000|+0.000|-0.003|+0.000|+0.004|+0.004|-0.000|+0.000|+0.006|+0.672|+0.000|-0.002|-0.003|+0.000|+0.000|+0.667|
013:+0.000|+0.000|+0.671|+0.671|+0.000|+0.000|+0.002|+0.000|-0.001|-0.006|-0.000|+0.000|-0.005|+0.669|+0.000|+0.003|+0.001|+0.000|+0.000|+0.674|
014:+0.000|+0.000|+0.667|+0.667|+0.000|+0.000|-0.000|-0.000|+0.002|+0.004|-0.000|+0.000|+0.005|+0.672|+0.000|+0.002|-0.005|+0.000|+0.000|+0.669|
015:+0.000|+0.000|+0.671|+0.671|+0.000|+0.000|-0.001|+0.000|+0.001|-0.003|-0.000|+0.000|-0.003|+0.671|+0.000|+0.004|-0.001|-0.000|+0.000|+0.674|
016:+0.000|+0.000|+0.666|+0.666|+0.000|-0.000|+0.002|+0.000|-0.007|+0.000|+0.000|+0.000|-0.005|+0.670|+0.000|+0.005|-0.003|-0.000|+0.000|+0.671|
017:+0.000|+0.000|+0.669|+0.669|+0.000|+0.000|-0.005|+0.000|+0.003|+0.003|-0.000|+0.000|+0.001|+0.672|+0.000|-0.002|-0.003|+0.000|+0.000|+0.667|
018:+0.000|+0.000|+0.667|+0.667|+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.667|+0.000|+0.001|+0.000|-0.000|+0.000|+0.667|
019:+0.000|+0.000|+0.667|+0.667|+0.000|+0.000|-0.001|+0.000|+0.002|-0.000|+0.000|+0.000|+0.000|+0.667|+0.000|+0.001|+0.000|+0.000|+0.000|+0.668|
020:+0.000|+0.000|+0.666|+0.666|+0.000|+0.000|+0.004|+0.000|-0.007|+0.002|-0.001|+0.000|-0.000|+0.666|+0.000|+0.003|+0.000|+0.001|+0.000|+0.668|
021:+0.000|+0.000|+0.672|+0.672|+0.000|+0.000|-0.004|+0.000|+0.001|+0.003|+0.000|+0.000|-0.000|+0.670|+0.000|-0.004|+0.002|-0.000|+0.000|+0.668|
022:+0.000|+0.000|+0.671|+0.671|+0.000|-0.000|+0.003|+0.000|+0.006|-0.009|-0.000|+0.000|-0.000|+0.666|+0.000|-0.003|+0.005|+0.000|+0.000|+0.667|
023:+0.000|+0.000|+0.665|+0.665|+0.000|+0.000|+0.001|+0.000|+0.002|-0.002|+0.000|+0.000|+0.001|+0.668|+0.000|+0.003|-0.004|+0.000|+0.000|+0.667|
024:+0.000|+0.000|+0.663|+0.663|+0.000|+0.000|-0.001|+0.000|-0.003|+0.005|-0.000|+0.000|+0.002|+0.669|+0.000|+0.005|-0.006|+0.000|+0.000|+0.668|
025:+0.000|+0.000|+0.668|+0.668|+0.000|+0.000|+0.003|+0.000|-0.054|-0.002|-0.000|+0.000|-0.053|+0.668|+0.000|+0.002|-0.001|+0.000|+0.000|+0.670|
026:+0.000|+0.000|+0.668|+0.668|+0.000|+0.000|-0.004|+0.000|+0.050|-0.042|+0.000|+0.000|+0.003|+0.671|+0.000|-0.052|-0.003|-0.000|+0.000|+0.616|
027:+0.000|+0.000|+0.622|+0.622|+0.000|+0.000|-0.049|+0.000|+0.003|+0.044|+0.000|+0.000|-0.002|+0.667|+0.000|-0.002|-0.045|+0.000|+0.000|+0.620|
028:+0.000|+0.000|+0.617|+0.617|+0.000|+0.000|+0.003|-0.000|-0.003|-0.000|-0.000|+0.000|+0.001|+0.618|+0.000|+0.001|-0.001|+0.000|+0.000|+0.618|
029:+0.000|+0.000|+0.620|+0.620|+0.000|+0.000|-0.006|+0.000|+0.001|+0.000|+0.000|+0.000|-0.004|+0.621|+0.000|-0.002|-0.001|-0.000|+0.000|+0.619|
030:+0.000|+0.000|+0.615|+0.615|+0.000|+0.000|+0.006|+0.000|-0.054|-0.003|+0.000|+0.000|-0.051|+0.616|+0.000|-0.000|-0.001|-0.000|+0.000|+0.615|
031:+0.000|+0.000|+0.618|+0.618|+0.000|-0.000|-0.004|+0.000|+0.057|-0.043|+0.000|+0.000|+0.010|+0.622|+0.000|-0.054|-0.003|+0.000|+0.000|+0.564|
032:+0.000|+0.000|+0.571|+0.572|+0.000|+0.000|-0.048|+0.000|+0.001|+0.047|-0.000|+0.000|+0.000|+0.618|+0.000|+0.002|-0.046|+0.000|+0.000|+0.574|
033:+0.000|+0.000|+0.571|+0.571|+0.000|+0.000|+0.004|+0.000|-0.001|-0.004|-0.000|+0.000|-0.001|+0.570|+0.000|+0.004|+0.000|+0.000|+0.000|+0.574|
034:+0.000|+0.000|+0.570|+0.570|+0.000|+0.000|+0.007|-0.000|+0.000|-0.005|-0.000|+0.000|+0.002|+0.574|+0.000|+0.003|-0.004|+0.000|+0.000|+0.573|
035:+0.000|+0.000|+0.572|+0.572|+0.000|+0.000|-0.005|+0.000|-0.015|+0.014|-0.000|+0.000|-0.007|+0.581|-0.000|+0.004|-0.009|-0.000|+0.000|+0.575|
036:+0.000|+0.000|+0.580|+0.580|+0.000|+0.000|+0.001|+0.000|+0.013|-0.019|+0.000|+0.000|-0.006|+0.576|+0.000|-0.012|+0.005|-0.000|+0.000|+0.568|
037:+0.000|+0.000|+0.562|+0.562|+0.000|+0.000|-0.011|+0.000|-0.003|+0.014|+0.000|+0.000|+0.001|+0.576|+0.000|+0.001|-0.014|+0.000|+0.000|+0.563|
038:+0.000|+0.000|+0.566|+0.566|+0.000|+0.000|+0.001|+0.000|+0.004|-0.008|+0.000|+0.000|-0.002|+0.565|+0.000|-0.002|+0.000|+0.000|+0.000|+0.563|
039:+0.000|+0.000|+0.559|+0.559|+0.000|+0.000|-0.001|+0.000|+0.002|+0.003|-0.000|+0.000|+0.003|+0.567|+0.000|+0.002|-0.007|+0.000|+0.000|+0.561|
