MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|+0.002|-0.001|+0.000|-0.009|+0.000|-0.007|-0.001|+1.270|+1.385|+0.000|+0.013|-0.000|+1.283|+1.385|
002:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.009|+0.001|+0.000|-0.016|+0.000|-0.007|+0.001|+1.272|+1.384|+0.000|+0.004|+0.000|+1.276|+1.384|
003:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.004|-0.001|+0.000|+0.017|-0.000|+0.012|-0.001|+1.281|+1.385|+0.000|-0.012|+0.000|+1.269|+1.385|
004:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.005|+0.000|+0.000|+0.001|+0.001|-0.005|+0.000|+1.276|+1.384|+0.000|+0.005|-0.000|+1.281|+1.384|
005:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|+0.004|-0.001|+0.000|-0.012|-0.000|-0.008|-0.001|+1.272|+1.384|+0.000|+0.006|+0.001|+1.277|+1.384|
006:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.004|+0.001|+0.000|+0.011|-0.000|+0.007|+0.001|+1.275|+1.383|+0.000|-0.006|+0.000|+1.269|+1.383|
007:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.009|+0.000|+0.000|-0.008|-0.000|+0.001|+0.000|+1.272|+1.384|+0.000|+0.004|-0.000|+1.276|+1.384|
008:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.008|-0.000|+0.000|+0.006|+0.000|-0.002|-0.000|+1.280|+1.384|+0.000|-0.004|-0.000|+1.277|+1.384|
009:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.002|+0.000|+0.000|+0.008|-0.000|+0.010|+0.000|+1.272|+1.384|+0.000|+0.002|-0.000|+1.275|+1.384|
010:+0.001|+0.000|+0.000|+0.001|+0.002|-0.000|+0.001|-0.000|+0.000|-0.013|+0.001|-0.013|-0.000|+1.275|+1.384|+0.000|+0.010|-0.000|+1.285|+1.384|
011:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.000|-0.001|+0.000|+0.005|-0.000|+0.006|-0.001|+1.276|+1.384|+0.000|-0.003|+0.000|+1.272|+1.384|
012:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.007|+0.001|+0.000|+0.010|+0.001|+0.002|+0.001|+1.276|+1.384|+0.000|+0.002|-0.000|+1.278|+1.384|
013:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.010|-0.001|+0.000|-0.013|-0.000|-0.003|-0.001|+1.268|+1.384|+0.000|+0.012|+0.000|+1.280|+1.384|
014:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.005|+0.000|+0.000|-0.010|+0.000|-0.005|+0.000|+1.278|+1.383|+0.000|-0.001|-0.000|+1.277|+1.383|
015:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.015|+0.001|+0.000|+0.022|+0.000|+0.007|+0.001|+1.283|+1.384|+0.000|-0.011|-0.000|+1.272|+1.384|
016:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.013|-0.000|+0.000|-0.022|-0.001|-0.008|-0.000|+1.268|+1.384|+0.000|+0.011|+0.000|+1.279|+1.384|
017:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|-0.006|+0.000|+0.000|+0.008|-0.000|+0.002|+0.000|+1.281|+1.384|+0.000|-0.011|-0.000|+1.271|+1.384|
018:+0.001|+0.000|+0.000|+0.001|+0.002|-0.000|+0.002|+0.000|+0.000|+0.002|+0.000|+0.003|+0.000|+1.275|+1.384|+0.000|-0.003|-0.000|+1.273|+1.384|
019:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.002|-0.001|+0.000|-0.002|-0.001|+0.001|-0.001|+1.277|+1.384|+0.000|-0.001|+0.000|+1.276|+1.384|
020:+0.001|+0.000|+0.000|+0.001|+0.002|-0.000|-0.005|-0.000|+0.000|+0.001|+0.002|-0.007|-0.000|+1.279|+1.383|+0.000|-0.003|-0.001|+1.277|+1.383|
021:+0.000|+0.000|+0.000|+0.003|+0.002|+0.000|-0.002|+0.001|+0.000|+0.003|-0.001|+0.001|+0.001|+1.274|+1.383|+0.000|-0.002|+0.001|+1.271|+1.383|
022:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.003|-0.000|+0.000|+0.003|-0.000|+0.006|-0.000|+1.272|+1.384|+0.000|+0.000|+0.000|+1.272|+1.384|
023:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.008|+0.000|+0.000|-0.017|+0.000|-0.009|+0.000|+1.274|+1.384|+0.000|+0.003|-0.000|+1.278|+1.384|
024:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.012|+0.000|+0.000|+0.015|+0.000|+0.003|+0.000|+1.282|+1.384|+0.000|-0.014|+0.000|+1.268|+1.384|
025:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.006|-0.098|+0.000|+0.108|+0.099|+0.015|-0.098|+1.270|+1.384|+0.000|+0.002|+0.000|+1.272|+1.384|
026:+0.000|+0.000|+0.000|+0.100|+0.001|-0.000|+0.003|-0.101|+0.000|-0.110|-0.091|-0.016|-0.101|+1.276|+1.286|+0.000|+0.110|+0.099|+1.287|+1.286|
027:+0.107|+0.000|+0.000|+0.094|+0.086|+0.000|-0.013|-0.004|+0.000|+0.000|-0.017|+0.004|-0.004|+1.279|+1.185|+0.000|+0.000|+0.008|+1.271|+1.185|
028:+0.120|+0.000|+0.000|+0.086|+0.095|-0.000|+0.011|+0.006|+0.000|-0.001|+0.010|+0.000|+0.006|+1.266|+1.180|+0.000|+0.000|-0.009|+1.275|+1.180|
