MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.271|+1.272|+0.002|+0.000|-0.004|-0.000|-0.012|+0.013|-0.001|+0.000|-0.001|+1.271|+0.000|+0.006|-0.001|+0.001|+0.000|+1.275|
002:+0.001|+0.001|+1.281|+1.281|+0.001|-0.000|+0.002|+0.000|+0.006|-0.005|+0.000|+0.000|+0.003|+1.267|-0.000|-0.006|+0.012|-0.000|+0.000|+1.273|
003:+0.000|+0.001|+1.278|+1.278|+0.001|-0.000|+0.005|+0.000|+0.012|-0.020|+0.000|+0.000|-0.003|+1.270|+0.000|-0.000|+0.007|+0.000|+0.000|+1.276|
004:+0.001|+0.002|+1.263|+1.263|+0.002|+0.000|+0.001|+0.000|-0.009|+0.013|-0.001|+0.000|+0.006|+1.274|+0.000|+0.012|-0.013|+0.000|+0.000|+1.273|
005:+0.001|+0.002|+1.277|+1.277|+0.002|+0.000|-0.002|+0.000|-0.007|+0.005|+0.000|+0.000|-0.004|+1.275|+0.000|+0.003|+0.000|-0.001|+0.000|+1.279|
006:+0.000|+0.002|+1.280|+1.280|+0.002|+0.000|+0.002|-0.000|+0.007|-0.010|+0.000|+0.000|-0.001|+1.273|+0.000|-0.003|+0.005|-0.000|+0.000|+1.275|
007:+0.001|+0.002|+1.272|+1.272|+0.002|+0.000|-0.006|+0.000|+0.005|+0.005|+0.000|+0.000|+0.003|+1.274|+0.000|+0.003|-0.004|-0.000|+0.000|+1.274|
008:+0.000|+0.002|+1.271|+1.271|+0.002|+0.000|-0.002|-0.000|-0.010|+0.007|+0.000|+0.000|-0.005|+1.269|+0.000|+0.008|+0.000|+0.000|+0.000|+1.277|
009:+0.000|+0.002|+1.276|+1.276|+0.002|+0.000|-0.003|+0.000|+0.008|+0.001|-0.000|+0.000|+0.006|+1.267|+0.000|-0.002|+0.007|+0.000|+0.000|+1.272|
010:+0.001|+0.003|+1.275|+1.275|+0.003|+0.000|+0.003|+0.000|-0.015|+0.000|-0.000|+0.000|-0.012|+1.264|+0.000|+0.006|+0.008|-0.000|+0.000|+1.278|
011:+0.001|+0.002|+1.278|+1.278|+0.002|+0.000|+0.002|+0.000|+0.002|-0.002|+0.000|+0.000|+0.001|+1.267|+0.000|-0.010|+0.008|-0.000|+0.000|+1.266|
012:+0.001|+0.002|+1.278|+1.277|+0.002|-0.000|+0.006|-0.000|+0.011|-0.012|-0.000|+0.000|+0.005|+1.269|+0.000|-0.008|+0.006|-0.000|+0.000|+1.268|
013:+0.001|+0.002|+1.271|+1.271|+0.002|+0.000|-0.007|+0.000|-0.016|+0.019|+0.000|+0.000|-0.004|+1.275|-0.000|+0.003|-0.006|-0.000|+0.000|+1.272|
014:+0.000|+0.002|+1.283|+1.283|+0.002|+0.000|-0.000|+0.000|+0.014|-0.007|+0.000|+0.000|+0.007|+1.268|+0.000|-0.013|+0.013|-0.000|+0.000|+1.268|
015:+0.000|+0.002|+1.276|+1.276|+0.002|+0.000|+0.009|+0.000|-0.014|-0.002|-0.000|+0.000|-0.008|+1.268|+0.000|+0.001|+0.006|+0.000|+0.000|+1.275|
016:+0.000|+0.001|+1.282|+1.282|+0.001|-0.000|+0.001|+0.000|+0.022|-0.012|-0.000|+0.000|+0.011|+1.276|+0.000|-0.013|+0.004|+0.000|+0.000|+1.267|
017:+0.001|+0.001|+1.271|+1.271|+0.001|+0.000|-0.004|+0.000|-0.009|+0.009|+0.000|+0.000|-0.004|+1.277|+0.000|+0.008|-0.008|-0.000|+0.000|+1.278|
018:+0.000|+0.001|+1.277|+1.277|+0.001|+0.000|-0.001|-0.000|+0.006|-0.003|-0.001|+0.000|+0.002|+1.274|+0.000|-0.001|+0.002|-0.000|+0.000|+1.275|
019:+0.001|+0.002|+1.273|+1.273|+0.002|-0.000|+0.005|-0.000|+0.002|-0.007|+0.001|+0.000|-0.000|+1.272|+0.000|+0.005|-0.001|-0.001|+0.000|+1.276|
020:+0.000|+0.002|+1.271|+1.271|+0.002|-0.000|+0.000|+0.000|-0.014|+0.008|-0.000|+0.000|-0.006|+1.277|+0.000|+0.007|-0.008|+0.000|+0.000|+1.276|
021:+0.001|+0.001|+1.279|+1.279|+0.001|+0.000|+0.002|+0.000|+0.001|-0.010|-0.000|+0.000|-0.006|+1.278|+0.000|-0.007|+0.000|-0.000|+0.000|+1.271|
022:+0.001|+0.001|+1.272|+1.271|+0.001|-0.000|-0.006|-0.000|+0.010|+0.008|+0.000|+0.000|+0.012|+1.280|+0.000|-0.006|-0.009|-0.000|+0.000|+1.265|
023:+0.000|+0.002|+1.274|+1.274|+0.002|+0.000|+0.003|+0.000|-0.016|+0.001|-0.000|+0.000|-0.011|+1.274|+0.000|+0.004|-0.001|+0.000|+0.000|+1.277|
024:+0.000|+0.001|+1.279|+1.278|+0.001|+0.000|-0.005|+0.000|+0.012|-0.001|-0.000|+0.000|+0.006|+1.277|+0.000|-0.011|+0.000|-0.000|+0.000|+1.266|
025:+0.001|+0.002|+1.273|+1.272|+0.002|+0.000|+0.008|+0.000|+0.111|-0.006|+0.001|+0.000|+0.113|+1.272|+0.000|+0.000|-0.001|-0.000|+0.000|+1.271|
026:+0.000|+0.001|+1.274|+1.274|+0.001|-0.000|-0.004|-0.000|-0.112|+0.114|-0.000|+0.000|-0.001|+1.280|+0.000|+0.112|-0.007|+0.000|+0.000|+1.384|
027:+0.000|+0.003|+1.386|+1.386|+0.003|+0.000|+0.108|+0.000|+0.000|-0.107|-0.001|+0.000|+0.001|+1.276|-0.000|-0.000|+0.107|+0.000|+0.000|+1.383|
028:+0.001|+0.001|+1.386|+1.385|+0.001|+0.000|-0.000|+0.000|-0.000|+0.000|+0.001|+0.000|-0.001|+1.384|+0.000|-0.000|-0.000|-0.001|+0.000|+1.384|
029:+0.000|+0.002|+1.386|+1.386|+0.002|-0.000|+0.001|+0.000|+0.001|-0.000|+0.000|+0.000|+0.000|+1.384|+0.000|-0.000|+0.000|-0.000|+0.000|+1.384|
030:+0.000|+0.002|+1.386|+1.386|+0.002|+0.000|-0.000|+0.000|-0.000|+0.000|-0.000|+0.000|+0.000|+1.384|+0.000|+0.000|-0.000|+0.000|+0.000|+1.384|
031:+0.001|+0.001|+1.386|+1.386|+0.001|-0.000|-0.001|+0.000|+0.000|-0.001|-0.000|+0.000|-0.001|+1.384|+0.000|-0.000|+0.000|-0.000|+0.000|+1.384|
032:+0.001|+0.002|+1.385|+1.385|+0.002|-0.000|-0.001|-0.000|-0.000|+0.001|+0.001|+0.000|-0.001|+1.383|+0.000|+0.000|-0.001|-0.000|+0.000|+1.383|
033:+0.001|+0.003|+1.385|+1.386|+0.003|+0.000|+0.001|-0.000|-0.000|+0.000|-0.001|+0.000|+0.002|+1.383|+0.000|+0.000|+0.000|+0.001|+0.000|+1.382|
034:+0.001|+0.002|+1.386|+1.386|+0.002|+0.000|-0.000|+0.000|+0.000|-0.000|-0.000|+0.000|+0.000|+1.384|-0.000|-0.000|+0.000|-0.000|+0.000|+1.384|
035:+0.001|+0.002|+1.386|+1.385|+0.002|-0.000|+0.001|+0.000|-0.001|+0.000|+0.001|+0.000|-0.000|+1.384|+0.000|+0.000|-0.000|-0.001|+0.000|+1.384|
036:+0.000|+0.002|+1.386|+1.386|+0.002|+0.000|+0.000|-0.000|+0.000|-0.000|+0.000|+0.000|-0.000|+1.384|+0.000|-0.000|+0.000|+0.000|+0.000|+1.384|
037:+0.000|+0.002|+1.385|+1.386|+0.002|-0.000|-0.001|+0.000|-0.000|-0.000|-0.000|+0.000|-0.000|+1.384|-0.000|-0.000|-0.000|+0.001|+0.000|+1.384|
