MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.277|+1.277|+0.002|-0.000|-0.004|-0.000|+0.006|-0.003|-0.000|+0.000|-0.002|+1.276|+0.000|-0.005|-0.001|+0.000|+0.000|+1.270|
002:+0.001|+0.002|+1.270|+1.270|+0.002|-0.000|-0.010|+0.000|-0.006|+0.021|+0.001|+0.000|+0.005|+1.272|+0.000|+0.001|-0.004|-0.000|+0.000|+1.269|
003:+0.000|+0.003|+1.281|+1.282|+0.003|-0.000|+0.006|-0.000|+0.006|-0.010|+0.000|+0.000|+0.002|+1.262|+0.000|-0.005|+0.017|+0.000|+0.000|+1.274|
004:+0.000|+0.001|+1.276|+1.277|+0.001|-0.000|+0.010|+0.000|+0.002|-0.017|-0.001|+0.000|-0.004|+1.268|+0.000|+0.001|+0.007|+0.001|+0.000|+1.275|
005:+0.000|+0.001|+1.270|+1.270|+0.001|+0.000|-0.007|+0.000|-0.005|+0.016|+0.000|+0.000|+0.004|+1.278|+0.000|+0.003|-0.009|-0.000|+0.000|+1.272|
006:+0.001|+0.002|+1.280|+1.280|+0.002|+0.000|-0.001|+0.000|+0.002|-0.002|-0.000|+0.000|-0.001|+1.271|+0.000|-0.003|+0.007|-0.000|+0.000|+1.275|
007:+0.001|+0.002|+1.277|+1.277|+0.002|+0.000|+0.005|+0.000|-0.013|+0.000|+0.000|+0.000|-0.007|+1.270|+0.000|-0.001|+0.004|-0.000|+0.000|+1.274|
008:+0.000|+0.002|+1.282|+1.282|+0.002|-0.000|-0.005|+0.000|+0.005|+0.000|+0.000|+0.000|+0.001|+1.275|+0.000|-0.013|+0.005|+0.000|+0.000|+1.267|
009:+0.000|+0.002|+1.277|+1.277|+0.002|-0.000|-0.003|-0.000|+0.022|-0.010|-0.000|+0.000|+0.009|+1.271|+0.000|-0.008|+0.005|+0.000|+0.000|+1.267|
010:+0.001|+0.002|+1.265|+1.264|+0.002|+0.000|+0.001|+0.000|-0.023|+0.015|-0.000|+0.000|-0.007|+1.268|+0.000|+0.014|-0.005|-0.000|+0.000|+1.276|
011:+0.000|+0.002|+1.281|+1.280|+0.002|-0.000|+0.004|-0.000|+0.011|-0.012|+0.000|+0.000|+0.003|+1.269|+0.000|-0.009|+0.010|-0.000|+0.000|+1.269|
012:+0.000|+0.002|+1.273|+1.273|+0.002|-0.000|+0.005|+0.000|-0.005|-0.001|-0.000|+0.000|-0.001|+1.273|-0.000|+0.002|-0.002|+0.000|+0.000|+1.273|
013:+0.001|+0.002|+1.277|+1.276|+0.002|+0.000|+0.005|+0.000|+0.001|-0.006|+0.000|+0.000|-0.001|+1.278|-0.000|-0.003|-0.003|-0.000|+0.000|+1.272|
014:+0.000|+0.001|+1.274|+1.275|+0.001|+0.000|-0.006|+0.000|+0.000|+0.009|+0.001|+0.000|+0.002|+1.283|+0.000|-0.002|-0.010|+0.000|+0.000|+1.271|
015:+0.000|+0.002|+1.276|+1.277|+0.002|-0.000|+0.005|+0.000|-0.002|-0.008|-0.001|+0.000|-0.005|+1.276|+0.000|-0.002|-0.001|+0.001|+0.000|+1.273|
016:+0.000|+0.002|+1.274|+1.274|+0.002|+0.000|-0.013|-0.000|-0.003|+0.014|-0.000|+0.000|-0.001|+1.282|+0.000|-0.004|-0.009|+0.000|+0.000|+1.268|
